10 3879
0 2 16 5 61 12 174 1
16 4 52 18 23 5 622 1
4 14 5 6 18 12 623 1
4 14 5 6 18 12 2626 2
6 8 7 16 53 579 626 5
0 0 0 2 5 42 627 1
0 0 0 2 5 42 216 23
0 0 0 2 5 42 415 2
0 0 0 2 5 42 510 1
0 0 0 2 5 42 95 1
0 0 0 2 5 42 3224 3
0 0 0 2 5 42 602 1
0 2 23 5 8 49 629 1
2 5 16 4 8 18 630 7
2 5 16 4 8 18 34 5
2 5 16 4 8 18 111 3
2 5 16 4 8 18 2017 2
0 0 2 28 7 53 539 4
0 0 2 28 7 53 593 1
0 0 2 28 7 53 1814 1
0 0 2 28 7 53 2535 1
0 0 2 28 7 53 2412 1
0 0 2 28 7 53 409 3
0 0 2 28 7 53 2350 1
2 6 4 23 10 49 631 1
2 6 4 23 10 49 1789 1
2 6 4 23 10 49 3738 1
28 6 12 8 18 4 403 3
7 18 14 40 18 49 632 1
0 0 0 2 18 16 634 4
0 0 0 2 18 16 737 4
0 0 0 2 18 16 1474 1
0 0 0 2 18 16 1810 1
0 0 0 2 18 16 766 4
0 0 0 2 18 16 2842 1
0 0 0 2 18 16 2987 1
0 0 0 2 18 16 518 1
0 0 0 2 18 16 3168 1
0 0 0 2 18 16 3304 1
0 0 0 2 18 16 3671 1
2 5 18 8 14 18 635 1
8 4 85 12 14 7 636 1
0 2 6 10 5 49 638 6
0 2 6 10 5 49 321 2
2 12 23 6 12 42 639 1
0 2 5 40 16 18 115 5
0 2 5 40 16 18 2233 1
0 0 2 68 14 5 642 1
0 0 2 68 14 5 3533 1
42 18 68 68 4 28 643 1
5 61 12 8 18 6 621 3
2 4 3 3 4 23 451 1
2 4 3 3 4 23 2372 2
40 4 49 6 18 5 587 1
10 18 16 28 4 14 647 3
4 8 85 18 23 4 650 2
4 28 7 16 5 42 652 1
2 55 7 4 28 6 654 2
0 0 0 2 28 16 655 2
0 0 0 2 28 16 1857 2
0 0 0 2 28 16 2943 1
12 16 53 4 6 18 481 1
0 2 3 5 23 4 184 3
0 2 5 16 4 8 111 5
0 2 5 16 4 8 630 7
0 2 5 16 4 8 34 5
0 2 5 16 4 8 2017 1
8 4 28 6 18 49 66 2
8 18 16 18 49 5 172 2
8 18 16 18 49 5 728 1
2 53 8 12 6 4 661 1
2 53 8 12 6 4 1611 1
2 53 8 12 6 4 2502 2
2 53 8 12 6 4 1880 1
2 53 8 12 6 4 1753 1
2 53 8 12 6 4 1595 1
2 53 8 12 6 4 1430 1
4 5 23 10 16 4 662 1
23 12 49 3 18 8 664 1
0 0 0 2 28 10 668 1
0 0 0 2 28 10 945 1
0 0 0 2 28 10 659 4
0 0 0 2 28 10 1174 1
0 0 0 2 28 10 1665 4
0 0 0 2 28 10 1088 4
0 0 0 2 28 10 154 11
0 0 0 2 28 10 2507 1
0 0 0 2 28 10 2607 2
0 0 0 2 28 10 2480 1
0 0 0 2 28 10 3489 1
0 0 0 2 28 10 1059 1
0 0 0 2 28 10 2777 1
0 0 0 2 28 10 234 1
0 0 0 2 5 16 34 6
0 0 0 2 5 16 630 7
0 0 0 2 5 16 111 5
0 0 0 2 5 16 2006 1
0 0 0 2 5 16 3053 1
0 0 0 2 5 16 3804 1
2 5 68 5 18 49 670 7
2 40 4 23 14 5 309 1
6 10 12 7 68 10 258 4
6 10 12 7 68 10 921 2
6 10 12 7 68 10 233 1
0 2 5 49 68 4 674 2
4 68 5 8 40 18 529 1
7 49 3 12 8 6 677 1
23 23 4 28 28 3 678 2
4 14 4 23 6 18 547 4
4 14 4 23 6 18 301 2
4 14 4 23 6 18 3411 1
0 0 2 73 12 7 107 16
0 0 2 73 12 7 1541 1
0 0 2 73 12 7 743 2
0 0 2 73 12 7 1053 3
0 0 2 73 12 7 3753 1
12 8 53 12 8 5 200 2
12 8 53 12 8 5 32 1
23 12 49 28 4 8 681 1
2 4 28 53 4 23 682 3
0 0 2 352 49 4 683 4
0 0 0 2 6 26 685 5
0 0 0 2 6 26 1491 1
0 0 0 2 6 26 2740 1
0 2 16 7 28 14 688 1
23 12 7 8 5 68 690 1
3 8 5 28 6 8 691 1
0 0 2 18 49 85 94 3
0 0 2 18 49 85 2558 2
0 0 2 18 49 85 2629 1
0 0 2 18 49 85 3229 1
0 0 2 18 49 85 3297 1
0 2 18 49 40 18 692 1
0 2 18 49 40 18 491 1
0 2 18 49 40 18 776 1
0 2 18 49 40 18 2622 1
0 0 2 6 5 52 567 3
0 0 2 68 7 49 695 1
0 0 2 42 4 68 696 2
0 2 28 18 49 23 697 4
0 2 28 18 49 23 3585 1
26 4 14 23 12 16 699 1
7 49 5 6 4 14 552 3
2 18 28 8 5 4 704 2
2 18 28 8 5 4 1103 1
23 12 8 8 4 23 705 1
23 12 8 8 4 23 436 1
7 49 55 7 5 14 707 1
0 0 2 23 10 4 708 2
0 0 2 23 10 4 922 2
0 0 2 23 10 4 2101 1
0 0 2 23 10 4 3378 1
0 0 2 23 10 4 3387 1
0 2 68 4 49 4 709 1
0 2 68 4 49 4 168 2
0 2 68 4 49 4 3589 1
2 4 49 23 12 7 710 1
0 0 0 2 12 8 711 1
0 0 0 2 12 8 1579 1
0 0 0 2 12 8 861 1
0 0 0 2 12 8 609 1
4 53 5 8 6 16 712 4
2 42 4 23 12 16 713 4
2 42 4 23 12 16 324 2
0 0 0 2 5 40 714 1
0 0 0 2 5 40 115 5
0 0 0 2 5 40 2116 2
0 0 0 2 5 40 2470 1
0 0 0 2 5 40 3022 1
0 0 0 2 5 40 3289 1
0 0 0 2 5 40 3422 1
0 0 0 2 5 40 2233 2
0 0 0 2 5 40 3877 1
40 18 28 40 5 18 716 1
28 53 4 23 18 5 718 1
28 53 4 23 18 5 682 1
2 5 28 352 18 49 719 1
0 0 2 5 8 6 680 6
0 2 26 12 8 14 358 11
0 2 26 12 8 14 3183 1
0 0 2 16 5 23 721 2
0 0 2 6 5 352 723 3
0 0 2 6 5 352 412 6
0 0 2 6 5 352 2153 2
0 0 2 10 5 49 724 2
0 0 2 10 5 49 3350 1
2 23 12 16 18 49 726 1
0 0 2 3 18 14 727 1
2 23 8 18 16 18 728 4
0 0 0 2 12 53 729 2
0 0 0 2 12 53 2122 1
0 0 0 2 12 53 1146 1
0 0 0 2 12 53 1124 2
0 0 0 2 12 53 2452 2
0 0 0 2 12 53 1004 1
0 0 0 2 12 53 207 1
0 0 0 2 12 53 2139 3
8 6 18 23 7 14 730 1
8 6 18 23 7 14 1361 1
0 2 53 5 8 4 731 3
49 40 18 40 5 6 732 3
0 0 2 28 23 10 733 3
0 0 2 28 23 10 2085 3
0 0 2 28 23 10 2897 1
2 7 49 40 4 8 734 1
2 7 49 40 4 8 1334 4
2 7 49 40 4 8 1431 1
5 16 5 188 18 49 735 1
0 0 2 16 12 28 736 14
0 0 2 16 12 28 2136 1
0 0 2 16 12 28 3796 1
0 0 2 6 8 7 17 49
0 0 2 6 8 7 910 4
0 0 2 6 8 7 1012 2
0 0 2 6 8 7 626 4
0 0 2 6 8 7 1366 4
0 0 2 6 8 7 438 1
0 0 2 6 8 7 2656 1
2 53 5 8 6 18 738 2
2 53 5 8 6 18 730 1
0 0 0 2 4 52 739 1
0 0 0 2 4 52 827 2
0 0 0 2 4 52 870 2
0 0 0 2 4 52 1671 1
0 0 0 2 4 52 624 1
0 0 0 2 4 52 1908 1
0 0 0 2 4 52 1954 1
0 0 0 2 4 52 2049 1
0 0 0 2 4 52 1003 2
0 0 0 2 4 52 2749 1
0 0 0 2 4 52 54 1
0 0 0 2 4 52 3345 1
0 0 0 2 4 52 2748 1
0 0 0 2 4 52 3248 1
0 0 0 2 4 52 3745 1
0 2 28 23 10 12 733 5
0 0 2 53 12 14 525 1
0 0 2 53 12 14 308 2
0 0 2 53 12 14 1997 2
0 0 2 53 12 14 173 4
0 0 2 53 12 14 2519 1
0 0 2 53 12 14 327 1
0 0 2 53 12 14 789 1
0 0 2 53 12 14 1037 1
23 4 28 28 5 8 612 1
23 4 28 28 5 8 1168 2
0 0 2 26 10 18 611 9
0 0 2 26 10 18 508 5
0 0 2 26 10 18 1197 9
2 61 4 8 28 4 744 1
0 0 2 42 4 49 746 1
0 0 2 42 4 49 2075 2
0 0 2 68 8 12 215 1
0 0 2 68 8 12 1837 1
0 0 2 68 8 12 2373 2
0 0 2 68 8 12 2960 1
0 0 2 68 8 12 3227 2
2 42 18 14 14 18 748 1
2 42 18 14 14 18 2432 1
2 42 18 14 14 18 2204 1
2 42 18 14 14 18 304 1
0 0 0 2 5 28 749 2
0 0 0 2 5 28 2854 1
0 0 0 2 5 28 2907 2
0 0 0 2 5 28 1166 1
0 0 0 2 5 28 3457 2
0 0 0 2 5 28 3556 1
23 12 7 49 6 8 467 11
23 12 7 49 6 8 1061 1
23 12 7 49 6 8 362 3
0 0 2 18 28 49 753 5
7 6 10 12 8 579 754 1
0 2 23 5 14 14 755 3
0 2 23 5 14 14 2205 4
0 2 23 5 14 14 954 1
0 0 0 2 3 8 756 4
0 0 0 2 3 8 261 29
0 0 0 2 3 8 586 1
0 0 0 2 3 8 1960 1
0 0 0 2 3 8 545 1
0 0 0 2 3 8 826 1
0 0 0 2 3 8 2532 1
0 0 0 2 3 8 1951 1
2 26 5 14 352 4 757 1
7 49 40 4 8 14 758 2
5 8 6 16 4 49 712 2
5 8 6 16 4 49 3733 1
0 0 0 2 53 14 759 2
0 0 0 2 53 14 788 2
0 0 0 2 53 14 1245 1
0 0 0 2 53 14 1279 3
0 0 0 2 53 14 1811 2
0 0 0 2 53 14 1388 1
0 0 0 2 53 14 2015 2
0 0 0 2 53 14 1658 2
0 0 0 2 53 14 955 1
6 4 8 5 14 14 760 3
0 0 0 2 85 12 373 2
0 0 0 2 85 12 896 4
0 0 0 2 85 12 435 3
0 0 0 2 85 12 960 3
0 0 0 2 85 12 3100 1
0 2 14 18 352 4 762 2
0 2 14 18 352 4 1164 1
28 12 14 7 6 4 95 2
8 12 3 18 6 5 763 1
0 0 2 8 4 6 274 1
0 0 2 8 4 6 2010 1
0 0 2 8 4 6 1800 1
0 2 8 4 85 4 764 1
0 2 8 4 85 4 430 1
5 8 68 7 16 4 765 1
5 8 68 7 16 4 1661 2
53 12 8 6 5 49 766 2
5 8 6 18 23 14 680 7
0 2 5 14 8 4 526 2
0 2 53 14 5 73 769 2
0 2 53 14 5 73 2219 1
0 2 53 14 5 73 955 1
0 2 53 14 5 73 1690 1
0 2 53 14 5 73 1155 1
49 40 18 6 18 12 770 1
49 40 18 6 18 12 2150 1
4 8 28 12 49 5 772 1
4 28 53 12 49 28 466 3
0 0 0 2 3 4 775 1
0 0 0 2 3 4 1100 3
0 0 0 2 3 4 828 1
0 0 0 2 3 4 2259 4
0 0 0 2 3 4 2577 1
0 0 0 2 3 4 2969 1
0 0 0 2 3 4 3343 1
0 0 0 2 3 4 489 2
0 0 0 2 3 4 443 1
2 18 49 40 18 23 776 1
2 18 49 40 18 23 1351 1
2 5 23 6 18 12 778 1
4 5 8 14 18 4 779 1
0 2 5 42 12 8 510 1
0 0 0 2 14 5 319 5
0 0 0 2 14 5 867 2
0 0 0 2 14 5 880 5
0 0 0 2 14 5 1380 2
0 0 0 2 14 5 1981 1
0 0 0 2 14 5 1722 1
0 0 0 2 14 5 1636 4
0 0 0 2 14 5 2425 1
0 0 0 2 14 5 2864 2
0 0 0 2 14 5 2779 2
0 0 0 2 14 5 2871 1
0 0 0 2 14 5 1451 1
0 0 0 2 14 5 2824 1
0 0 0 2 14 5 3773 1
2 18 49 40 7 28 780 1
0 2 49 12 6 10 449 2
0 0 0 2 4 5 487 2
0 0 0 2 4 5 1487 2
0 0 0 2 4 5 1265 3
0 0 0 2 4 5 1786 1
16 16 7 49 18 6 783 2
28 4 23 8 4 6 784 2
0 0 0 2 61 4 785 1
0 0 0 2 61 4 744 1
2 5 7 6 10 12 366 1
2 5 7 6 10 12 2720 1
2 23 12 16 16 12 259 2
18 49 85 4 28 6 94 7
18 49 85 4 28 6 3275 1
0 2 18 49 23 14 793 1
0 2 18 49 23 14 1446 3
0 2 18 49 23 14 752 1
0 0 0 2 40 18 795 1
0 0 0 2 40 18 972 11
0 0 0 2 40 18 973 1
0 0 0 2 40 18 1282 1
0 0 0 2 40 18 97 5
0 0 0 2 40 18 2619 1
0 0 0 2 40 18 2495 3
0 0 0 2 40 18 3040 1
0 0 0 2 40 18 2914 1
0 0 0 2 40 18 915 2
0 0 0 2 40 18 1177 1
0 0 0 2 40 18 3315 1
0 0 0 2 40 18 2822 1
0 0 0 2 40 18 3522 1
0 0 0 2 40 18 1775 1
0 0 0 2 40 18 836 1
0 0 0 2 40 18 355 1
0 0 0 2 40 18 3741 1
0 0 0 2 40 18 182 1
0 0 0 2 40 18 1167 1
0 0 0 2 40 18 1836 1
0 2 53 12 26 4 796 5
0 2 53 12 26 4 1045 1
18 6 18 12 49 5 797 1
0 2 12 7 6 8 798 2
0 2 12 7 6 8 1368 1
0 0 2 16 5 352 669 7
0 0 2 16 5 352 535 6
2 26 18 6 10 12 46 5
0 2 16 18 49 18 801 1
0 2 16 18 49 18 2356 1
0 2 28 10 5 14 802 1
0 0 2 40 18 8 803 1
0 0 2 40 18 8 2418 2
53 8 12 85 18 40 804 1
0 0 0 2 12 42 805 1
0 0 0 2 12 42 1348 1
0 0 0 2 12 42 485 1
0 0 0 2 12 42 844 4
0 0 0 2 12 42 1023 1
0 0 0 2 12 42 166 1
0 0 0 2 12 42 2457 3
0 0 0 2 12 42 3626 1
0 0 0 2 12 42 1510 1
0 0 2 73 4 5 551 11
0 0 2 73 4 5 1056 4
0 0 2 73 4 5 3614 2
0 0 2 42 5 23 807 1
0 0 2 42 5 23 2284 1
0 0 2 42 5 23 523 4
2 10 12 7 28 18 808 2
12 23 8 5 6 4 809 1
4 23 18 28 4 14 811 1
0 2 5 14 12 49 813 3
0 2 5 14 12 49 616 2
2 6 5 14 352 18 814 1
12 14 18 6 18 23 173 5
12 14 18 6 18 23 525 1
12 14 18 6 18 23 789 2
0 0 2 26 4 28 816 1
0 0 2 26 4 28 1365 1
2 53 8 12 28 4 817 1
0 2 18 49 28 53 819 1
0 2 28 7 53 53 409 2
0 2 28 7 53 53 539 4
0 2 28 7 53 53 1971 1
0 2 28 7 53 53 2851 1
0 2 28 7 53 53 1294 1
2 68 18 85 18 49 820 3
28 18 68 10 6 3 823 1
0 0 2 8 5 23 824 1
0 0 2 8 5 23 1379 1
0 0 2 8 5 23 138 1
0 0 2 8 5 23 2601 1
0 0 0 2 12 49 39 19
0 0 0 2 12 49 1090 1
0 0 0 2 12 49 1221 12
0 0 0 2 12 49 1829 1
0 0 0 2 12 49 151 1
0 2 68 12 18 49 825 7
3 8 5 49 352 14 826 1
0 2 4 52 5 23 827 1
0 2 53 12 12 8 830 1
8 85 5 6 18 85 833 3
8 85 5 6 18 85 657 1
2 5 23 23 7 8 834 1
0 0 0 2 18 28 753 7
0 0 0 2 18 28 916 3
0 0 0 2 18 28 1463 1
0 0 0 2 18 28 1554 2
0 0 0 2 18 28 3228 1
0 0 0 2 18 28 3282 1
2 4 85 12 14 7 839 1
0 0 2 5 16 4 34 6
0 0 2 5 16 4 630 11
0 0 2 5 16 4 111 4
0 0 2 5 16 4 2006 3
6 4 8 18 5 14 840 1
0 2 7 49 18 85 841 1
0 2 7 49 18 85 1581 1
0 2 7 49 18 85 2411 1
0 2 7 49 18 85 112 1
0 0 2 23 12 8 842 1
0 0 0 2 16 7 843 1
0 0 0 2 16 7 203 8
0 0 0 2 16 7 688 2
0 0 0 2 16 7 2398 2
0 0 0 2 16 7 2487 2
0 0 0 2 16 7 3247 1
0 0 0 2 16 7 1350 1
0 0 0 2 16 7 1321 1
0 0 0 2 16 7 464 1
0 0 0 2 16 7 3615 2
0 2 12 42 5 16 844 5
0 2 12 42 5 16 485 2
12 14 14 5 53 28 845 1
0 2 16 18 68 10 847 7
0 0 0 2 26 12 848 2
0 0 0 2 26 12 150 24
0 0 0 2 26 12 1024 4
0 0 0 2 26 12 1097 4
0 0 0 2 26 12 1443 1
0 0 0 2 26 12 358 10
0 0 0 2 26 12 665 5
0 0 0 2 26 12 1173 2
0 0 0 2 26 12 585 2
0 0 0 2 26 12 1937 2
0 0 0 2 26 12 2093 1
0 0 0 2 26 12 297 4
0 0 0 2 26 12 2053 2
0 0 0 2 26 12 1638 1
0 0 0 2 26 12 1519 1
0 0 0 2 26 12 3323 1
0 0 0 2 26 12 1251 1
0 0 0 2 26 12 1234 2
0 0 0 2 26 12 1135 4
0 0 0 2 26 12 1205 1
0 0 0 2 26 12 3809 1
3 3 18 23 4 8 849 1
5 53 53 5 8 4 850 1
0 2 28 6 5 6 177 3
0 2 28 6 5 6 846 3
0 2 28 6 5 6 2102 4
0 2 28 6 5 6 1066 1
0 2 4 49 6 18 853 1
0 2 40 12 49 5 81 6
0 0 2 61 12 10 854 2
0 0 0 2 68 14 806 2
0 2 6 12 7 23 855 1
0 0 2 28 4 8 856 3
0 0 2 28 4 8 650 2
0 0 2 28 4 8 1805 2
0 0 2 28 4 8 2448 2
0 0 2 28 4 8 1864 1
0 0 2 28 4 8 395 1
0 0 2 28 4 8 3719 1
4 16 12 23 8 5 379 6
4 16 12 23 8 5 382 7
4 16 12 23 8 5 2264 1
4 16 12 23 8 5 1054 2
28 6 8 12 73 18 859 1
0 0 2 18 16 53 766 3
0 0 2 18 16 53 3168 1
0 0 2 18 16 53 662 1
0 0 2 18 16 53 302 1
0 0 2 18 16 53 1113 1
2 23 12 7 49 6 362 1
2 23 12 7 49 6 1919 1
2 23 12 7 49 6 467 4
2 23 12 7 49 6 3504 1
8 68 5 49 18 188 861 1
8 68 5 49 18 188 1020 1
0 0 2 16 7 23 203 14
16 53 14 4 6 4 863 4
8 12 42 5 42 14 700 2
4 49 28 18 12 49 865 1
0 2 26 4 5 53 866 3
0 2 26 4 5 53 3698 1
0 0 2 18 40 4 483 5
0 0 2 18 40 4 2471 1
0 0 2 18 40 4 2197 1
0 0 2 18 40 4 2901 1
2 5 49 28 26 4 868 2
3 12 8 16 5 6 402 5
3 12 8 16 5 6 640 1
2 16 5 352 18 49 535 4
0 2 4 52 4 23 870 3
0 2 4 85 18 40 871 3
28 6 8 5 6 18 115 2
28 6 8 5 6 18 2470 1
28 6 8 5 6 18 3812 1
28 6 8 5 6 18 3814 1
0 0 2 5 14 26 161 4
0 2 40 4 6 5 872 1
18 28 6 12 8 18 873 1
0 2 4 28 28 4 110 2
2 53 5 6 10 4 876 1
42 28 4 28 28 4 166 1
0 2 5 42 28 12 95 2
0 0 0 2 16 18 877 3
0 0 0 2 16 18 329 3
0 0 0 2 16 18 883 2
0 0 0 2 16 18 897 1
0 0 0 2 16 18 1277 1
0 0 0 2 16 18 847 4
0 0 0 2 16 18 1457 1
0 0 0 2 16 18 1511 1
0 0 0 2 16 18 266 1
0 0 0 2 16 18 1683 3
0 0 0 2 16 18 1931 1
0 0 0 2 16 18 1416 2
0 0 0 2 16 18 2356 2
0 0 0 2 16 18 2091 1
0 0 0 2 16 18 926 1
0 0 0 2 16 18 2944 2
0 0 0 2 16 18 2211 2
0 0 0 2 16 18 1631 1
0 0 0 2 16 18 1131 1
0 0 0 2 16 18 3482 1
0 0 0 2 16 18 3536 1
0 0 0 2 16 18 3031 1
0 0 0 2 16 18 1479 2
0 0 0 2 16 18 1915 1
0 0 0 2 16 18 3141 1
0 0 2 23 5 49 878 3
0 0 2 23 5 49 1494 1
0 0 2 23 5 49 2142 2
0 0 2 23 5 49 2663 1
0 0 2 23 5 49 1564 2
0 0 2 23 5 49 507 1
0 2 42 7 28 18 881 5
0 0 2 16 5 49 603 14
0 0 2 16 5 49 1300 1
0 0 2 16 5 49 2387 2
0 0 2 16 5 49 2915 2
8 4 16 5 18 49 885 1
2 42 4 3 12 8 882 4
0 2 28 4 23 7 229 3
10 4 49 4 85 4 888 1
0 0 2 49 5 6 889 2
0 0 2 49 5 6 277 2
0 0 2 49 5 6 1313 1
0 0 2 49 5 6 413 3
2 23 14 18 49 6 36 1
2 23 14 18 49 6 3211 1
0 2 40 12 49 49 891 1
6 10 4 8 5 53 892 1
0 0 0 2 28 23 894 1
0 0 0 2 28 23 1423 2
0 0 0 2 28 23 268 1
0 0 0 2 28 23 733 3
0 0 0 2 28 23 2988 1
0 0 0 2 28 23 2299 1
0 0 0 2 28 23 406 1
0 0 0 2 28 23 3700 1
4 8 49 16 4 49 265 5
4 8 49 16 4 49 1823 2
0 2 26 10 18 6 611 7
0 2 85 12 6 4 896 6
0 2 85 12 6 4 960 4
8 8 5 28 28 16 898 1
2 23 12 8 8 7 899 2
2 23 12 8 8 7 751 2
26 12 7 14 40 49 900 2
18 49 40 7 28 6 901 1
18 49 40 7 28 6 2947 1
0 0 2 23 12 40 902 2
0 2 28 53 4 49 903 2
0 0 2 352 18 40 353 4
0 0 2 352 18 40 2380 1
0 0 2 49 5 8 904 1
23 7 28 28 18 49 388 1
0 2 4 85 4 8 434 5
0 2 4 85 4 8 1278 4
0 2 4 85 4 8 1273 2
23 10 18 14 40 8 131 5
2 5 8 6 18 23 680 10
0 2 23 14 12 28 908 1
0 2 23 14 12 28 2385 1
0 2 23 14 12 28 1183 1
0 0 2 49 4 18 909 1
0 0 2 49 4 18 1488 1
0 0 0 2 6 5 412 8
0 0 0 2 6 5 1531 6
0 0 0 2 6 5 723 1
0 0 0 2 6 5 2146 2
0 0 0 2 6 5 144 1
0 0 0 2 6 5 3097 1
0 0 0 2 6 5 1917 1
0 0 0 2 6 5 2922 1
2 40 12 49 5 14 81 5
0 2 6 5 352 18 723 1
0 2 6 10 4 18 11 22
0 0 0 2 4 40 347 2
0 2 18 49 6 4 822 1
0 2 18 49 6 4 928 2
0 2 18 49 6 4 952 1
0 2 18 49 6 4 213 2
0 2 18 49 6 4 444 2
0 2 18 49 6 4 66 2
0 2 18 49 6 4 1425 2
0 2 18 49 6 4 2310 1
0 2 18 49 6 4 2096 1
0 2 18 49 6 4 3838 1
0 2 40 4 53 4 913 1
2 10 12 49 4 28 914 2
2 10 12 49 4 28 1419 1
8 4 28 18 40 4 305 9
8 4 28 18 40 4 587 3
0 2 28 6 5 73 917 1
23 12 8 8 7 53 751 1
10 12 7 68 10 6 921 2
0 0 0 2 23 18 280 2
0 0 0 2 23 18 2082 1
0 0 0 2 23 18 2652 1
0 0 0 2 23 18 1329 1
0 0 0 2 23 18 2638 2
0 2 18 28 28 7 916 3
0 2 4 49 40 14 923 1
0 0 2 16 18 28 926 1
0 0 2 16 18 28 1630 1
0 0 2 16 18 28 1915 1
0 0 2 16 18 28 3308 1
0 0 2 16 18 28 3775 1
23 14 12 28 7 8 927 1
0 2 16 4 40 18 513 1
0 2 16 4 40 18 517 2
0 2 16 4 40 18 2113 2
0 0 0 2 6 7 929 2
0 0 0 2 6 7 2509 2
0 0 2 53 12 12 933 4
12 12 6 42 5 14 934 1
0 2 28 53 4 5 936 1
0 2 28 53 4 5 477 1
2 42 4 23 5 7 271 12
0 2 53 8 4 23 938 2
0 0 2 7 28 7 939 3
5 6 4 49 18 49 940 1
0 0 2 12 6 10 58 12
0 0 2 12 6 10 13 3
23 10 4 23 352 4 942 2
0 2 12 3 3 4 943 1
0 2 12 3 3 4 3191 1
2 42 14 12 26 18 944 1
4 52 53 5 49 28 948 1
0 2 26 18 6 10 46 5
0 0 2 28 4 4 950 1
0 0 2 28 4 4 231 2
0 0 2 28 4 4 2552 1
0 0 2 28 4 4 2684 3
0 0 2 28 4 4 307 1
10 12 26 4 85 4 951 5
0 0 0 2 68 18 658 3
0 0 0 2 68 18 1143 1
0 0 0 2 68 18 418 1
0 0 0 2 68 18 160 1
0 2 4 40 7 23 347 3
0 2 4 40 7 23 3108 1
0 2 4 40 7 23 269 1
2 53 14 5 73 4 955 1
0 2 8 4 14 18 956 1
0 2 8 4 14 18 1518 1
0 2 8 4 14 18 287 2
0 2 8 4 14 18 694 1
0 0 2 7 28 4 959 6
0 0 2 7 28 4 1204 1
0 0 2 7 28 4 2130 2
0 2 6 10 18 49 223 19
0 2 6 10 18 49 44 3
0 2 6 10 18 49 583 1
0 2 6 10 18 49 323 3
0 2 6 10 18 49 3436 1
0 0 2 28 6 7 962 4
0 0 2 28 6 7 1316 2
0 0 2 28 6 7 1758 1
0 0 2 28 6 7 2195 1
2 53 8 12 23 4 935 2
2 53 8 12 23 4 3596 1
4 6 5 6 18 12 952 1
2 53 12 85 4 8 964 1
0 0 0 2 40 7 676 1
0 0 0 2 40 7 2313 1
0 0 2 5 23 23 967 1
0 0 2 5 23 23 241 2
0 0 2 5 23 23 1429 2
0 0 2 5 23 23 1796 1
0 0 2 5 23 23 1957 1
0 0 2 5 23 23 290 1
0 0 2 5 23 23 3063 1
0 0 2 5 23 23 3218 1
0 0 2 5 23 23 3780 1
14 18 188 5 6 18 971 1
23 12 16 16 4 49 975 4
23 12 16 16 4 49 387 8
23 12 16 16 4 49 1551 2
23 12 16 16 4 49 2061 1
0 2 26 10 18 14 508 5
2 6 10 4 16 28 311 2
0 2 10 18 16 28 647 5
0 0 2 3 7 49 977 1
0 0 2 3 7 49 2132 1
0 0 2 3 7 49 248 1
0 0 2 3 7 49 3716 1
0 0 2 53 4 49 979 1
0 0 2 53 4 49 3611 1
4 28 23 8 18 42 981 1
28 18 40 4 49 6 587 2
28 18 40 4 49 6 2007 1
28 18 40 4 49 6 1788 1
8 7 28 28 18 5 218 2
8 7 28 28 18 5 1542 4
0 2 16 12 16 4 983 2
6 18 68 5 6 18 985 1
6 18 68 5 6 18 273 2
6 18 68 5 6 18 94 2
0 0 2 40 12 23 986 2
0 0 2 5 42 12 216 33
0 0 2 5 42 12 627 1
0 0 2 5 42 12 3759 1
68 12 85 4 8 49 265 9
68 12 85 4 8 49 1823 1
0 0 0 2 40 8 992 1
0 0 0 2 40 8 1415 3
0 0 0 2 40 8 1976 1
0 0 0 2 40 8 475 3
0 0 0 2 40 8 2747 1
0 0 0 2 40 8 3270 1
0 0 0 2 40 8 3318 1
0 0 0 2 40 8 3772 1
0 2 7 49 3 12 552 1
16 28 4 14 85 4 311 2
14 4 23 6 7 5 996 2
16 18 49 18 28 6 115 6
0 0 2 28 4 52 998 1
0 0 2 28 4 52 354 1
0 0 0 2 18 14 999 1
0 2 53 8 12 68 1000 1
0 2 53 8 12 68 1055 3
0 2 53 8 12 68 1993 1
0 2 53 8 12 68 1546 1
12 14 18 68 5 8 1001 1
12 14 18 68 5 8 3618 1
52 53 4 8 18 4 1003 2
52 53 4 8 18 4 288 2
52 53 4 8 18 4 3151 1
0 2 12 53 6 18 1004 1
0 2 23 18 85 18 1007 2
0 2 23 18 85 18 1329 1
0 2 23 18 85 18 2229 1
0 2 23 18 85 18 2638 1
0 0 2 28 12 8 454 1
0 0 0 2 8 7 218 4
0 0 0 2 8 7 1570 3
0 0 0 2 8 7 893 2
0 0 0 2 8 7 3341 2
0 0 0 2 8 7 1906 1
18 49 85 4 49 6 1008 1
0 0 0 2 68 7 1009 4
0 0 0 2 68 7 695 1
0 0 0 2 68 7 2546 2
28 6 5 6 18 49 1010 1
28 6 5 6 18 49 2727 1
53 12 8 6 4 8 409 3
0 2 28 18 49 68 1011 2
0 2 23 10 5 8 365 2
0 2 23 10 5 8 1982 2
0 2 23 10 5 8 2156 1
0 2 23 10 5 8 966 2
8 8 4 23 6 49 1014 1
0 2 42 8 5 49 1015 1
2 23 12 16 53 4 1016 1
2 23 12 16 53 4 2608 1
2 23 12 16 53 4 3267 1
2 3 5 23 6 7 1017 1
23 12 68 49 18 6 1018 1
0 2 6 12 68 4 22 1
0 0 2 40 4 14 1019 1
0 0 2 40 4 14 3651 1
2 12 8 68 5 49 1020 1
2 12 8 68 5 49 861 1
